CustomerID,CustomerName,Gender,Country,Age
864,Customer_864,Female,USA,45
865,Customer_865,Female,Germany,18
866,Customer_866,Male,Canada,34
867,Customer_867,Male,USA,48
868,Customer_868,Female,UK,61
869,Customer_869,Male,Canada,27
870,Customer_870,Female,Germany,54
871,Customer_871,Male,UK,46
872,Customer_872,Female,UK,35
873,Customer_873,Female,Germany,64
874,Customer_874,Male,Canada,55
875,Customer_875,Female,India,56
876,Customer_876,Male,Germany,23
877,Customer_877,Female,Germany,57
878,Customer_878,Female,Germany,29
879,Customer_879,Male,UK,31
880,Customer_880,Male,USA,61
881,Customer_881,Male,India,27
882,Customer_882,Female,Canada,37
883,Customer_883,Male,Canada,32
884,Customer_884,Female,USA,48
885,Customer_885,Female,Germany,24
886,Customer_886,Male,India,58
887,Customer_887,Male,Canada,27
888,Customer_888,Female,Canada,27
889,Customer_889,Female,Germany,56
890,Customer_890,Male,USA,45
891,Customer_891,Male,India,47
892,Customer_892,Male,USA,54
893,Customer_893,Male,USA,20
894,Customer_894,Male,India,60
895,Customer_895,Female,India,32
896,Customer_896,Female,Canada,38
897,Customer_897,Female,Canada,54
898,Customer_898,Female,India,29
899,Customer_899,Male,UK,21
900,Customer_900,Male,Canada,64
901,Customer_901,Male,UK,26
902,Customer_902,Female,India,56
903,Customer_903,Female,Canada,59
904,Customer_904,Male,USA,45
905,Customer_905,Male,India,40
906,Customer_906,Female,Germany,62
907,Customer_907,Female,UK,57
908,Customer_908,Male,India,61
909,Customer_909,Male,India,39
910,Customer_910,Female,Canada,41
911,Customer_911,Male,Canada,43
912,Customer_912,Male,Canada,47
913,Customer_913,Male,Germany,50
914,Customer_914,Female,Canada,33
915,Customer_915,Female,India,39
916,Customer_916,Female,Canada,60
917,Customer_917,Female,USA,35
918,Customer_918,Female,Canada,24
919,Customer_919,Female,Germany,43
920,Customer_920,Female,USA,25
921,Customer_921,Male,India,23
922,Customer_922,Male,India,47
923,Customer_923,Male,UK,56
924,Customer_924,Male,USA,40
925,Customer_925,Male,UK,49
926,Customer_926,Male,USA,39
927,Customer_927,Male,USA,59
928,Customer_928,Female,Germany,60
929,Customer_929,Female,UK,62
930,Customer_930,Male,Germany,26
931,Customer_931,Male,USA,48
932,Customer_932,Female,India,24
933,Customer_933,Male,USA,26
934,Customer_934,Male,Germany,30
935,Customer_935,Female,UK,20
936,Customer_936,Male,UK,52
937,Customer_937,Female,Germany,50
938,Customer_938,Male,UK,38
939,Customer_939,Female,Canada,48
940,Customer_940,Female,India,51
941,Customer_941,Female,India,49
942,Customer_942,Male,India,52
943,Customer_943,Female,UK,32
944,Customer_944,Male,UK,49
945,Customer_945,Male,USA,23
946,Customer_946,Male,USA,62
947,Customer_947,Male,India,38
948,Customer_948,Female,Canada,50
949,Customer_949,Female,USA,49
950,Customer_950,Male,USA,36
951,Customer_951,Male,UK,50
952,Customer_952,Female,Canada,45
953,Customer_953,Male,India,48
954,Customer_954,Female,USA,38
955,Customer_955,Male,Canada,51
956,Customer_956,Male,Canada,32
957,Customer_957,Female,India,31
958,Customer_958,Male,Canada,36
959,Customer_959,Female,Canada,60
960,Customer_960,Male,Canada,32
961,Customer_961,Male,USA,23
962,Customer_962,Male,India,26
963,Customer_963,Female,Canada,54
964,Customer_964,Male,Canada,37
965,Customer_965,Male,USA,51
966,Customer_966,Male,India,55
967,Customer_967,Male,UK,43
968,Customer_968,Female,USA,35
969,Customer_969,Female,India,45
970,Customer_970,Male,Canada,26
971,Customer_971,Female,India,49
972,Customer_972,Male,India,23
973,Customer_973,Male,India,31
974,Customer_974,Male,UK,45
975,Customer_975,Female,India,41
976,Customer_976,Female,UK,30
977,Customer_977,Female,Canada,60
978,Customer_978,Female,UK,29
979,Customer_979,Female,Canada,36
980,Customer_980,Female,Canada,38
981,Customer_981,Female,UK,44
982,Customer_982,Female,USA,36
983,Customer_983,Female,Germany,41
984,Customer_984,Male,India,43
985,Customer_985,Female,Germany,62
986,Customer_986,Female,India,45
987,Customer_987,Female,India,63
988,Customer_988,Female,Canada,35
989,Customer_989,Female,India,61
990,Customer_990,Female,India,53
991,Customer_991,Female,UK,59
992,Customer_992,Female,Germany,46
993,Customer_993,Female,UK,34
994,Customer_994,Female,India,21
995,Customer_995,Female,Canada,61
996,Customer_996,Male,UK,62
997,Customer_997,Male,UK,46
998,Customer_998,Female,USA,21
999,Customer_999,Female,India,27
1000,Customer_1000,Male,Canada,42
1001,Customer_1001,Female,UK,48
1002,Customer_1002,Male,UK,20
1003,Customer_1003,Male,Canada,64
1004,Customer_1004,Male,India,19
1005,Customer_1005,Male,USA,42
1006,Customer_1006,Male,UK,23
1007,Customer_1007,Female,USA,43
1008,Customer_1008,Male,Germany,25
1009,Customer_1009,Female,India,52
1010,Customer_1010,Female,Germany,44
1011,Customer_1011,Male,Germany,42
1012,Customer_1012,Male,Germany,35
1013,Customer_1013,Female,India,18
1014,Customer_1014,Male,India,56
1015,Customer_1015,Male,Canada,20
1016,Customer_1016,Female,USA,21
1017,Customer_1017,Female,USA,58
1018,Customer_1018,Male,Canada,54
1019,Customer_1019,Female,Canada,32
1020,Customer_1020,Male,Germany,25
1021,Customer_1021,Male,Canada,55
1022,Customer_1022,Male,UK,36
1023,Customer_1023,Female,USA,64
1024,Customer_1024,Female,Canada,43
1025,Customer_1025,Female,UK,56
1026,Customer_1026,Female,UK,27
1027,Customer_1027,Female,UK,55
1028,Customer_1028,Male,UK,31
1029,Customer_1029,Male,Germany,58
1030,Customer_1030,Male,UK,36
1031,Customer_1031,Male,Germany,47
1032,Customer_1032,Female,Germany,22
1033,Customer_1033,Male,UK,48
1034,Customer_1034,Female,USA,24
1035,Customer_1035,Male,UK,36
1036,Customer_1036,Female,UK,48
1037,Customer_1037,Female,UK,56
1038,Customer_1038,Male,USA,41
1039,Customer_1039,Male,India,51
1040,Customer_1040,Male,India,40
1041,Customer_1041,Male,Germany,62
1042,Customer_1042,Female,Germany,57
1043,Customer_1043,Male,USA,23
1044,Customer_1044,Male,Canada,55
1045,Customer_1045,Female,India,58
1046,Customer_1046,Male,Germany,53
1047,Customer_1047,Male,India,44
1048,Customer_1048,Male,USA,28
1049,Customer_1049,Male,USA,22
1050,Customer_1050,Male,Canada,34
1051,Customer_1051,Female,Canada,24
1052,Customer_1052,Male,USA,44
1053,Customer_1053,Male,Germany,64
1054,Customer_1054,Male,India,32
1055,Customer_1055,Male,UK,63
1056,Customer_1056,Male,Canada,30
1057,Customer_1057,Female,UK,28
1058,Customer_1058,Male,Germany,62
1059,Customer_1059,Female,Canada,43
1060,Customer_1060,Female,UK,39
1061,Customer_1061,Male,Germany,45
1062,Customer_1062,Male,India,41
1063,Customer_1063,Male,Germany,46
1064,Customer_1064,Male,Canada,26
1065,Customer_1065,Female,USA,59
1066,Customer_1066,Male,India,21
1067,Customer_1067,Male,UK,63
1068,Customer_1068,Male,Canada,35
1069,Customer_1069,Male,USA,60
1070,Customer_1070,Male,Germany,33
1071,Customer_1071,Male,USA,50
1072,Customer_1072,Female,Canada,46
1073,Customer_1073,Female,Canada,56
1074,Customer_1074,Male,USA,27
1075,Customer_1075,Male,Germany,26
1076,Customer_1076,Male,USA,48
1077,Customer_1077,Female,Canada,45
1078,Customer_1078,Male,Canada,20
1079,Customer_1079,Female,UK,31
1080,Customer_1080,Male,UK,42
1081,Customer_1081,Male,India,32
1082,Customer_1082,Male,Canada,19
1083,Customer_1083,Male,UK,41
1084,Customer_1084,Female,USA,31
1085,Customer_1085,Female,Germany,24
1086,Customer_1086,Male,USA,53
1087,Customer_1087,Male,Germany,41
1088,Customer_1088,Female,UK,44
1089,Customer_1089,Female,India,54
1090,Customer_1090,Female,USA,55
1091,Customer_1091,Female,USA,47
1092,Customer_1092,Male,USA,44
1093,Customer_1093,Female,Germany,56
1094,Customer_1094,Male,UK,32
1095,Customer_1095,Female,USA,43
1096,Customer_1096,Female,USA,18
1097,Customer_1097,Female,India,21
1098,Customer_1098,Female,India,46
1099,Customer_1099,Female,UK,18
1100,Customer_1100,Male,UK,60
1101,Customer_1101,Male,Canada,63
1102,Customer_1102,Female,India,39
1103,Customer_1103,Female,Canada,28
1104,Customer_1104,Male,Germany,27
1105,Customer_1105,Female,Canada,34
1106,Customer_1106,Female,USA,53
1107,Customer_1107,Male,Canada,64
1108,Customer_1108,Female,UK,43
1109,Customer_1109,Female,Germany,38
1110,Customer_1110,Male,USA,30
1111,Customer_1111,Male,Canada,26
1112,Customer_1112,Male,Germany,28
1113,Customer_1113,Female,Germany,28
1114,Customer_1114,Male,USA,23
1115,Customer_1115,Male,Canada,18
1116,Customer_1116,Male,Germany,23
1117,Customer_1117,Male,Germany,30
1118,Customer_1118,Male,India,39
1119,Customer_1119,Male,Germany,48
1120,Customer_1120,Female,India,39
1121,Customer_1121,Female,Canada,54
1122,Customer_1122,Male,Canada,64
1123,Customer_1123,Male,Canada,44
1124,Customer_1124,Male,UK,31
1125,Customer_1125,Female,Canada,64
1126,Customer_1126,Female,Germany,22
1127,Customer_1127,Female,USA,53
1128,Customer_1128,Female,India,49
1129,Customer_1129,Female,UK,51
1130,Customer_1130,Female,Canada,24
1131,Customer_1131,Female,Canada,59
1132,Customer_1132,Female,USA,27
1133,Customer_1133,Female,USA,34
1134,Customer_1134,Male,UK,47
1135,Customer_1135,Male,India,38
1136,Customer_1136,Male,Canada,30
1137,Customer_1137,Male,UK,18
1138,Customer_1138,Female,Germany,18
1139,Customer_1139,Female,Germany,64
1140,Customer_1140,Male,UK,50
1141,Customer_1141,Female,Canada,55
1142,Customer_1142,Male,UK,42
1143,Customer_1143,Female,Canada,43
1144,Customer_1144,Male,USA,30
1145,Customer_1145,Female,UK,45
1146,Customer_1146,Female,Canada,50
1147,Customer_1147,Male,UK,54
1148,Customer_1148,Female,UK,58
1149,Customer_1149,Male,Canada,47
1150,Customer_1150,Male,Canada,25
1151,Customer_1151,Male,India,64
1152,Customer_1152,Male,UK,18
1153,Customer_1153,Female,Germany,29
1154,Customer_1154,Female,UK,22
1155,Customer_1155,Female,UK,41
1156,Customer_1156,Male,Canada,23
1157,Customer_1157,Female,UK,42
1158,Customer_1158,Male,UK,18
1159,Customer_1159,Female,Germany,42
1160,Customer_1160,Female,Canada,18
1161,Customer_1161,Female,UK,49
1162,Customer_1162,Male,USA,59
1163,Customer_1163,Female,India,59
1164,Customer_1164,Female,Germany,20
1165,Customer_1165,Male,UK,36
1166,Customer_1166,Female,USA,60
1167,Customer_1167,Male,UK,46
1168,Customer_1168,Female,UK,19
1169,Customer_1169,Male,Canada,26
1170,Customer_1170,Male,Canada,34
1171,Customer_1171,Female,Canada,63
1172,Customer_1172,Male,USA,53
1173,Customer_1173,Male,UK,34
1174,Customer_1174,Male,India,29
1175,Customer_1175,Male,Germany,37
1176,Customer_1176,Male,Canada,20
1177,Customer_1177,Male,Canada,60
1178,Customer_1178,Female,UK,21
1179,Customer_1179,Male,UK,34
1180,Customer_1180,Male,USA,54
1181,Customer_1181,Female,USA,63
1182,Customer_1182,Female,Canada,59
1183,Customer_1183,Female,UK,32
1184,Customer_1184,Female,India,50
1185,Customer_1185,Female,Germany,33
1186,Customer_1186,Female,UK,28
1187,Customer_1187,Female,UK,37
1188,Customer_1188,Male,USA,55
1189,Customer_1189,Male,Germany,41
1190,Customer_1190,Female,Canada,33
1191,Customer_1191,Male,UK,47
1192,Customer_1192,Male,Canada,51
1193,Customer_1193,Male,UK,18
1194,Customer_1194,Female,Canada,41
1195,Customer_1195,Female,Germany,41
1196,Customer_1196,Male,USA,26
1197,Customer_1197,Female,Germany,39
1198,Customer_1198,Male,India,29
1199,Customer_1199,Male,USA,34
1200,Customer_1200,Male,Germany,42
1201,Customer_1201,Male,India,45
1202,Customer_1202,Female,UK,32
1203,Customer_1203,Female,UK,47
1204,Customer_1204,Female,Canada,44
1205,Customer_1205,Male,USA,39
1206,Customer_1206,Female,UK,27
1207,Customer_1207,Male,USA,48
1208,Customer_1208,Female,UK,44
1209,Customer_1209,Male,Canada,29
1210,Customer_1210,Male,Germany,63
1211,Customer_1211,Male,Canada,48
1212,Customer_1212,Female,India,49
1213,Customer_1213,Female,UK,49
1214,Customer_1214,Female,India,58
1215,Customer_1215,Female,India,62
1216,Customer_1216,Male,USA,52
1217,Customer_1217,Female,UK,63
1218,Customer_1218,Female,India,38
1219,Customer_1219,Male,Germany,27
1220,Customer_1220,Male,India,33
1221,Customer_1221,Male,Germany,24
1222,Customer_1222,Female,USA,21
1223,Customer_1223,Male,India,44
1224,Customer_1224,Male,Canada,42
1225,Customer_1225,Male,USA,48
1226,Customer_1226,Female,Germany,28
1227,Customer_1227,Male,USA,37
1228,Customer_1228,Female,India,53
1229,Customer_1229,Female,UK,34
1230,Customer_1230,Male,UK,62
1231,Customer_1231,Male,Germany,28
1232,Customer_1232,Female,Germany,47
1233,Customer_1233,Male,UK,52
1234,Customer_1234,Male,Germany,58
1235,Customer_1235,Female,USA,55
1236,Customer_1236,Female,Canada,39
1237,Customer_1237,Male,Canada,60
1238,Customer_1238,Female,USA,44
1239,Customer_1239,Male,Canada,54
1240,Customer_1240,Male,India,63
1241,Customer_1241,Male,USA,52
1242,Customer_1242,Female,Germany,21
1243,Customer_1243,Male,USA,33
1244,Customer_1244,Male,UK,33
1245,Customer_1245,Male,Germany,38
1246,Customer_1246,Female,UK,43
1247,Customer_1247,Female,Germany,53
1248,Customer_1248,Female,Canada,36
1249,Customer_1249,Female,USA,34
1250,Customer_1250,Female,India,62
1251,Customer_1251,Male,Germany,43
1252,Customer_1252,Female,Germany,39
1253,Customer_1253,Female,UK,45
1254,Customer_1254,Female,Canada,18
1255,Customer_1255,Male,UK,61
1256,Customer_1256,Female,UK,53
1257,Customer_1257,Female,Canada,60
1258,Customer_1258,Male,India,54
1259,Customer_1259,Female,UK,19
1260,Customer_1260,Male,UK,34
1261,Customer_1261,Male,Germany,57
1262,Customer_1262,Male,Canada,55
1263,Customer_1263,Male,USA,38
1264,Customer_1264,Male,India,26
1265,Customer_1265,Female,India,30
1266,Customer_1266,Male,Canada,28
1267,Customer_1267,Male,Germany,33
1268,Customer_1268,Female,Germany,33
1269,Customer_1269,Male,Canada,19
1270,Customer_1270,Female,Germany,59
1271,Customer_1271,Female,India,61
1272,Customer_1272,Female,India,25
1273,Customer_1273,Male,USA,60
1274,Customer_1274,Male,Canada,59
1275,Customer_1275,Male,UK,30
1276,Customer_1276,Female,UK,34
1277,Customer_1277,Male,USA,56
1278,Customer_1278,Male,USA,41
1279,Customer_1279,Male,Germany,20
1280,Customer_1280,Female,USA,47
1281,Customer_1281,Female,USA,30
1282,Customer_1282,Male,UK,36
1283,Customer_1283,Male,Germany,24
1284,Customer_1284,Male,USA,26
1285,Customer_1285,Male,USA,36
1286,Customer_1286,Female,Germany,62
1287,Customer_1287,Female,Canada,57
1288,Customer_1288,Female,Germany,39
1289,Customer_1289,Female,UK,35
1290,Customer_1290,Male,Canada,40
1291,Customer_1291,Male,India,19
1292,Customer_1292,Male,Germany,28
1293,Customer_1293,Female,UK,48
1294,Customer_1294,Male,Canada,50
1295,Customer_1295,Female,Germany,31
1296,Customer_1296,Female,USA,33
1297,Customer_1297,Male,Germany,28
1298,Customer_1298,Male,India,50
1299,Customer_1299,Male,Germany,24
1300,Customer_1300,Female,Canada,48
1301,Customer_1301,Male,Canada,63
1302,Customer_1302,Female,Germany,64
1303,Customer_1303,Male,Canada,31
1304,Customer_1304,Female,USA,45
1305,Customer_1305,Female,Germany,60
1306,Customer_1306,Male,USA,33
1307,Customer_1307,Female,USA,36
1308,Customer_1308,Female,UK,34
1309,Customer_1309,Male,Germany,43
1310,Customer_1310,Female,Canada,23
1311,Customer_1311,Male,USA,60
1312,Customer_1312,Female,UK,26
1313,Customer_1313,Male,Germany,34
1314,Customer_1314,Male,Germany,48
1315,Customer_1315,Female,India,29
1316,Customer_1316,Female,India,40
1317,Customer_1317,Female,USA,22
1318,Customer_1318,Female,India,60
1319,Customer_1319,Female,USA,53
1320,Customer_1320,Male,Canada,53
1321,Customer_1321,Female,USA,20
1322,Customer_1322,Male,India,41
1323,Customer_1323,Male,Canada,34
1324,Customer_1324,Female,India,56
1325,Customer_1325,Male,USA,43
1326,Customer_1326,Male,UK,21
1327,Customer_1327,Male,Germany,62
1328,Customer_1328,Male,India,29
1329,Customer_1329,Female,USA,18
1330,Customer_1330,Male,Canada,38
1331,Customer_1331,Female,India,36
1332,Customer_1332,Female,India,38
1333,Customer_1333,Male,Germany,35
1334,Customer_1334,Female,USA,60
1335,Customer_1335,Female,UK,20
1336,Customer_1336,Female,Canada,61
1337,Customer_1337,Male,USA,49
1338,Customer_1338,Female,Canada,27
1339,Customer_1339,Female,India,57
1340,Customer_1340,Female,Germany,32
1341,Customer_1341,Male,Germany,22
1342,Customer_1342,Female,UK,21
1343,Customer_1343,Male,Germany,45
1344,Customer_1344,Male,India,21
1345,Customer_1345,Male,UK,32
1346,Customer_1346,Male,USA,34
1347,Customer_1347,Male,Germany,61
1348,Customer_1348,Male,UK,20
1349,Customer_1349,Female,India,27
1350,Customer_1350,Male,Canada,64
1351,Customer_1351,Female,Canada,59
1352,Customer_1352,Female,India,40
1353,Customer_1353,Male,India,35
1354,Customer_1354,Female,Canada,18
1355,Customer_1355,Female,UK,52
1356,Customer_1356,Female,Canada,48
1357,Customer_1357,Female,India,61
1358,Customer_1358,Male,Germany,18
1359,Customer_1359,Female,USA,20
1360,Customer_1360,Male,Germany,20
1361,Customer_1361,Female,Germany,54
1362,Customer_1362,Female,India,36
1363,Customer_1363,Male,Canada,46
1364,Customer_1364,Female,UK,42
1365,Customer_1365,Female,Germany,50
1366,Customer_1366,Female,Canada,53
1367,Customer_1367,Male,UK,46
1368,Customer_1368,Female,Germany,43
1369,Customer_1369,Male,UK,21
1370,Customer_1370,Female,Canada,31
1371,Customer_1371,Male,USA,44
1372,Customer_1372,Male,Canada,50
1373,Customer_1373,Female,India,39
1374,Customer_1374,Female,UK,20
1375,Customer_1375,Male,USA,40
1376,Customer_1376,Male,UK,38
1377,Customer_1377,Female,UK,58
1378,Customer_1378,Male,Germany,40
1379,Customer_1379,Female,India,21
1380,Customer_1380,Female,UK,38
1381,Customer_1381,Female,Canada,54
1382,Customer_1382,Female,Canada,60
1383,Customer_1383,Male,Germany,48
1384,Customer_1384,Female,India,38
1385,Customer_1385,Male,India,43
1386,Customer_1386,Female,Canada,58
1387,Customer_1387,Male,USA,52
1388,Customer_1388,Female,Germany,55
1389,Customer_1389,Male,Germany,41
1390,Customer_1390,Male,Canada,28
1391,Customer_1391,Female,Canada,58
1392,Customer_1392,Female,USA,46
1393,Customer_1393,Female,USA,64
1394,Customer_1394,Female,India,20
1395,Customer_1395,Male,Germany,18
1396,Customer_1396,Female,Germany,36
1397,Customer_1397,Male,Canada,63
1398,Customer_1398,Male,India,39
1399,Customer_1399,Female,Germany,31
1400,Customer_1400,Male,India,31
1401,Customer_1401,Male,India,61
1402,Customer_1402,Male,Canada,33
1403,Customer_1403,Male,India,50
1404,Customer_1404,Female,USA,30
1405,Customer_1405,Female,USA,55
1406,Customer_1406,Female,UK,29
1407,Customer_1407,Female,Canada,55
1408,Customer_1408,Male,UK,56
1409,Customer_1409,Male,USA,50
1410,Customer_1410,Female,UK,50
1411,Customer_1411,Female,Canada,46
1412,Customer_1412,Female,Canada,22
1413,Customer_1413,Male,India,23
1414,Customer_1414,Female,Germany,48
1415,Customer_1415,Female,India,33
1416,Customer_1416,Female,Canada,48
1417,Customer_1417,Male,USA,42
1418,Customer_1418,Male,USA,63
1419,Customer_1419,Male,India,50
1420,Customer_1420,Male,Canada,30
1421,Customer_1421,Male,USA,27
1422,Customer_1422,Male,Canada,41
1423,Customer_1423,Male,USA,27
1424,Customer_1424,Male,Canada,58
1425,Customer_1425,Female,UK,48
1426,Customer_1426,Female,Canada,30
1427,Customer_1427,Male,Canada,20
1428,Customer_1428,Male,India,51
1429,Customer_1429,Female,UK,45
1430,Customer_1430,Male,Germany,36
1431,Customer_1431,Male,India,40
1432,Customer_1432,Male,Germany,62
1433,Customer_1433,Female,USA,49
1434,Customer_1434,Female,Germany,30
1435,Customer_1435,Female,Canada,50
1436,Customer_1436,Female,Germany,51
1437,Customer_1437,Female,India,50
1438,Customer_1438,Male,India,22
1439,Customer_1439,Female,Germany,20
1440,Customer_1440,Male,India,24
1441,Customer_1441,Male,India,41
1442,Customer_1442,Female,Germany,39
1443,Customer_1443,Female,UK,62
1444,Customer_1444,Male,UK,40
1445,Customer_1445,Male,USA,47
1446,Customer_1446,Male,India,35
1447,Customer_1447,Female,Germany,49
1448,Customer_1448,Female,India,24
1449,Customer_1449,Female,Canada,50
1450,Customer_1450,Female,India,22
1451,Customer_1451,Female,India,45
1452,Customer_1452,Male,UK,25
1453,Customer_1453,Female,Germany,32
1454,Customer_1454,Male,India,21
1455,Customer_1455,Male,UK,51
1456,Customer_1456,Male,USA,22
1457,Customer_1457,Female,UK,50
1458,Customer_1458,Female,UK,22
1459,Customer_1459,Female,UK,55
1460,Customer_1460,Male,India,51
1461,Customer_1461,Male,India,43
1462,Customer_1462,Male,USA,18
1463,Customer_1463,Male,Canada,21
1464,Customer_1464,Male,Canada,56
1465,Customer_1465,Male,Canada,43
1466,Customer_1466,Female,USA,50
1467,Customer_1467,Female,Canada,50
1468,Customer_1468,Female,Canada,25
1469,Customer_1469,Female,UK,37
1470,Customer_1470,Male,India,33
1471,Customer_1471,Male,India,38
1472,Customer_1472,Female,UK,62
1473,Customer_1473,Male,UK,43
1474,Customer_1474,Female,UK,40
1475,Customer_1475,Female,India,35
1476,Customer_1476,Female,Canada,48
1477,Customer_1477,Male,UK,59
1478,Customer_1478,Female,USA,29
1479,Customer_1479,Female,UK,18
1480,Customer_1480,Female,Germany,59
1481,Customer_1481,Male,UK,26
1482,Customer_1482,Male,India,20
1483,Customer_1483,Female,UK,43
1484,Customer_1484,Male,Germany,26
1485,Customer_1485,Male,USA,59
1486,Customer_1486,Male,Canada,33
1487,Customer_1487,Male,UK,41
1488,Customer_1488,Male,Germany,31
1489,Customer_1489,Male,Germany,20
1490,Customer_1490,Male,USA,51
1491,Customer_1491,Male,India,50
1492,Customer_1492,Male,UK,41
1493,Customer_1493,Male,Germany,26
1494,Customer_1494,Female,USA,30
1495,Customer_1495,Female,Canada,19
1496,Customer_1496,Male,Germany,24
1497,Customer_1497,Female,USA,38
1498,Customer_1498,Female,India,36
1499,Customer_1499,Male,India,42
1500,Customer_1500,Male,Germany,64
1501,Customer_1501,Male,Germany,39
1502,Customer_1502,Female,UK,28
1503,Customer_1503,Female,USA,50
1504,Customer_1504,Male,Germany,49
1505,Customer_1505,Male,UK,38
1506,Customer_1506,Male,UK,56
1507,Customer_1507,Female,Germany,37
1508,Customer_1508,Female,India,25
1509,Customer_1509,Female,USA,59
1510,Customer_1510,Female,USA,54
1511,Customer_1511,Male,India,26
1512,Customer_1512,Male,Germany,42
1513,Customer_1513,Male,USA,42
1514,Customer_1514,Male,Germany,50
1515,Customer_1515,Female,Germany,19
1516,Customer_1516,Female,UK,36
1517,Customer_1517,Male,India,63
1518,Customer_1518,Male,Germany,37
1519,Customer_1519,Female,Canada,59
1520,Customer_1520,Male,India,58
1521,Customer_1521,Female,USA,59
1522,Customer_1522,Male,UK,46
1523,Customer_1523,Male,USA,23
1524,Customer_1524,Male,USA,34
1525,Customer_1525,Male,India,42
1526,Customer_1526,Male,USA,55
1527,Customer_1527,Male,Germany,21
1528,Customer_1528,Male,USA,47
1529,Customer_1529,Female,UK,37
1530,Customer_1530,Female,UK,20
1531,Customer_1531,Female,Canada,40
1532,Customer_1532,Female,UK,35
1533,Customer_1533,Female,USA,43
1534,Customer_1534,Male,UK,53
1535,Customer_1535,Male,India,25
1536,Customer_1536,Female,UK,34
1537,Customer_1537,Male,Germany,48
1538,Customer_1538,Female,India,54
1539,Customer_1539,Female,Canada,62
1540,Customer_1540,Male,Germany,50
1541,Customer_1541,Male,USA,44
1542,Customer_1542,Male,USA,62
1543,Customer_1543,Female,USA,21
1544,Customer_1544,Male,Germany,39
1545,Customer_1545,Female,Germany,43
1546,Customer_1546,Female,Germany,49
1547,Customer_1547,Female,India,41
1548,Customer_1548,Male,India,63
1549,Customer_1549,Male,USA,52
1550,Customer_1550,Female,UK,54
1551,Customer_1551,Male,USA,49
1552,Customer_1552,Male,Canada,24
1553,Customer_1553,Male,India,50
1554,Customer_1554,Female,Germany,48
1555,Customer_1555,Female,India,29
1556,Customer_1556,Male,Germany,28
1557,Customer_1557,Female,Canada,41
1558,Customer_1558,Male,Canada,25
1559,Customer_1559,Male,India,49
1560,Customer_1560,Male,Germany,55
1561,Customer_1561,Male,Canada,39
1562,Customer_1562,Female,USA,51
1563,Customer_1563,Female,USA,36
1564,Customer_1564,Female,Germany,37
1565,Customer_1565,Male,India,31
1566,Customer_1566,Male,Canada,50
1567,Customer_1567,Male,India,27
1568,Customer_1568,Female,USA,33
1569,Customer_1569,Male,Canada,21
1570,Customer_1570,Female,India,44
1571,Customer_1571,Female,UK,45
1572,Customer_1572,Female,Germany,60
1573,Customer_1573,Female,Germany,33
1574,Customer_1574,Female,UK,50
1575,Customer_1575,Female,USA,36
1576,Customer_1576,Male,Canada,38
1577,Customer_1577,Male,Germany,39
1578,Customer_1578,Female,UK,26
1579,Customer_1579,Female,UK,26
1580,Customer_1580,Male,USA,26
1581,Customer_1581,Female,USA,44
1582,Customer_1582,Female,India,34
1583,Customer_1583,Male,Germany,61
1584,Customer_1584,Female,India,62
1585,Customer_1585,Female,UK,25
1586,Customer_1586,Female,Canada,33
1587,Customer_1587,Male,Canada,35
1588,Customer_1588,Male,USA,50
1589,Customer_1589,Male,Canada,18
1590,Customer_1590,Female,Canada,29
1591,Customer_1591,Female,Canada,23
1592,Customer_1592,Male,UK,58
1593,Customer_1593,Female,Canada,22
1594,Customer_1594,Female,Canada,33
1595,Customer_1595,Female,Canada,35
1596,Customer_1596,Female,India,35
1597,Customer_1597,Female,UK,18
1598,Customer_1598,Male,USA,36
1599,Customer_1599,Female,India,25
1600,Customer_1600,Male,Germany,20
1601,Customer_1601,Female,UK,42
1602,Customer_1602,Male,UK,22
1603,Customer_1603,Female,Germany,57
1604,Customer_1604,Male,Germany,36
1605,Customer_1605,Female,Germany,35
1606,Customer_1606,Male,USA,48
1607,Customer_1607,Female,Canada,50
1608,Customer_1608,Male,UK,64
1609,Customer_1609,Female,Canada,35
1610,Customer_1610,Male,Canada,56
1611,Customer_1611,Male,Germany,33
1612,Customer_1612,Female,USA,33
1613,Customer_1613,Female,India,64
1614,Customer_1614,Male,USA,55
1615,Customer_1615,Female,Canada,58
1616,Customer_1616,Male,USA,24
1617,Customer_1617,Male,Germany,31
1618,Customer_1618,Male,India,60
1619,Customer_1619,Female,Germany,42
1620,Customer_1620,Male,India,49
1621,Customer_1621,Male,Canada,55
1622,Customer_1622,Female,India,39
1623,Customer_1623,Female,India,33
1624,Customer_1624,Female,India,46
1625,Customer_1625,Female,USA,33
1626,Customer_1626,Male,USA,29
1627,Customer_1627,Male,Canada,34
1628,Customer_1628,Male,India,54
1629,Customer_1629,Male,UK,44
1630,Customer_1630,Female,Canada,42
1631,Customer_1631,Male,India,30
1632,Customer_1632,Male,India,25
1633,Customer_1633,Female,USA,22
1634,Customer_1634,Male,Canada,29
1635,Customer_1635,Male,India,58
1636,Customer_1636,Male,India,20
1637,Customer_1637,Male,Canada,52
1638,Customer_1638,Male,UK,50
1639,Customer_1639,Male,Canada,39
1640,Customer_1640,Female,Canada,61
1641,Customer_1641,Female,UK,26
1642,Customer_1642,Male,Canada,58
1643,Customer_1643,Male,India,35
1644,Customer_1644,Female,Canada,46
1645,Customer_1645,Male,UK,56
